8.378214351880236554e-01,7.246563218663683026e-01,2.767766508234103529e-01,7.186430156830255767e-01,5.589157611101545076e-01,6.877512692696376995e-01,7.274252315352400799e-01
8.874175677971294363e-01,7.488880065430665312e-01,2.906073606061531089e-01,6.871981560041479087e-01,7.795527356939391250e-01,6.868911351573740998e-01,6.960052461302493887e-01
8.221006970904657374e-01,7.410544277310555650e-01,5.971048548864723582e-01,7.082871891468421888e-01,7.500356575901770961e-01,7.501450114524309543e-01,8.790572599222733485e-01
4.550468415621550244e-01,7.400498535457027405e-01,3.348196546105156046e-01,7.503622799162606993e-01,9.189978302487947781e-01,7.267348213870566953e-01,7.968322212102071367e-01
