3.789697778937127226e-01,1.541911301669880718e-01,1.428486048376461925e-01,3.890009570203428191e-01,2.705468957690096987e-01,1.520871606984698643e-01,2.628755989754883449e-01
3.880853747988634028e-01,1.217261033296140188e-01,6.943636291635749136e-02,3.890009570203428191e-01,7.034477202457213307e-01,1.399352463730574314e-01,2.903053863953640179e-01
1.375072383496620254e-01,1.473657397117338341e-01,1.473657397117338341e-01,3.890009570203428191e-01,4.669389445291159402e-01,1.563094876383769039e-01,2.825977449879633063e-01
2.568768126242069738e-01,1.620229916876597398e-01,1.619514070731520594e-01,1.675543516754589846e-01,2.513696087360564602e-01,1.644062823766915538e-01,2.306740862327204267e-01
