0.7187 ,0.6910 ,0.3697 ,0.7198 ,0.4895 ,0.7076 ,0.7357 
0.7216 ,0.7485 ,0.4409 ,0.8001 ,0.6758 ,0.8317 ,0.8053 
0.7208 ,0.8286 ,0.5795 ,0.7592 ,0.7866 ,0.7800 ,0.6433 
0.5196 ,0.7418 ,0.4145 ,0.7427 ,0.5978 ,0.7587 ,0.7294 
