6.082134780225740833e-01,5.596079251385678299e-01,2.106262722334106552e-01,6.032233571907187342e-01,1.721628460556496598e-01,5.763497321893115144e-01,6.139570625097756640e-01
5.941904539486992931e-01,6.276227978463987389e-01,2.626724619410988337e-01,7.100383943612335047e-01,4.476707214504665466e-01,7.102821123058022934e-01,6.900526112131898371e-01
6.023049849564573455e-01,6.755298915464713616e-01,3.710891823247296495e-01,6.826757140993983120e-01,7.016811959390814035e-01,6.446571667078920820e-01,4.954364653811396679e-01
3.275295555744131004e-01,6.547490313521266980e-01,2.794356816243878106e-01,6.196057907215174465e-01,3.721465001943492501e-01,6.643465244635842204e-01,6.057070338038414992e-01
